YEAR,GENRE,RATING,VOTES,RunTime,Gross,MOVIES,ONE-LINE,STARS
2007.0,"['Drama', 'Horror', 'Thriller']",5.9,12266.0,106.0,0.48,Joshua,"
The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua (Kogan), an eccentric boy whose proper upbringing and refined tastes both take a sinister turn.","
    Director:
George Ratliff
| 
    Stars:
Sam Rockwell, 
Vera Farmiga, 
Jacob Kogan, 
Celia Weston
"
2010.0,"['Comedy', 'Crime', 'Thriller']",6.8,26028.0,93.0,0.05,The Perfect Host,"
An on-the-run convict looking for temporary cover finds it at the house of a very colorful character.","
    Director:
Nick Tomnay
| 
    Stars:
David Hyde Pierce, 
Clayne Crawford, 
Nathaniel Parker, 
Tyrees Allen
"
2016.0,"['Drama', 'Mystery', 'Thriller']",7.3,12303.0,136.0,0.26,Te3n,"
A grandfather, a priest, and a police officer investigate the case of a kidnapped child.","
    Director:
Ribhu Dasgupta
| 
    Stars:
Amitabh Bachchan, 
Nawazuddin Siddiqui, 
Vidya Balan, 
Mukesh Chhabra
"
2009.0,"['Biography', 'Drama']",6.7,39401.0,105.0,6.11,Coco avant Chanel,"
The story of Coco Chanel's rise from obscure beginnings to the heights of the fashion world.","
    Director:
Anne Fontaine
| 
    Stars:
Audrey Tautou, 
Benoît Poelvoorde, 
Alessandro Nivola, 
Marie Gillain
"
2014.0,"['Drama', 'Thriller']",5.3,866.0,92.0,0.01,Wildflower,"
A college student struggling with a painful childhood begins to have a reoccurring nightmare that compels her to confront her past and restore her faith.","
    Director:
Nicholas DiBella
| 
    Stars:
Nathalia Ramos, 
Cody Longo, 
Alexa Rose Steele, 
Benjamin Ashbrook
"
2011.0,['Drama'],7.2,6525.0,86.0,0.76,Pariah,"
A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression.","
    Director:
Dee Rees
| 
    Stars:
Adepero Oduye, 
Kim Wayans, 
Aasha Davis, 
Pernell Walker
"
2014.0,"['Comedy', 'Drama', 'Romance']",7.1,4391.0,95.0,0.02,Boy Meets Girl,"
Boy Meets Girl is a funny, tender, sex positive romantic comedy that explores what it means to be a real man or woman, and how important it is to live a courageous life not letting fear stand in the way of going after your dreams.","
    Director:
Eric Schaeffer
| 
    Stars:
Michael Welch, 
Michelle Hendley, 
Alexandra Turshen, 
Michael Galante
"
2016.0,"['Drama', 'Mystery', 'Thriller']",6.1,6983.0,94.0,0.06,Operation Avalanche,"
In 1967, four undercover CIA agents were sent to NASA posing as a documentary film crew. What they discovered led to one of the biggest conspiracies in American history.","
    Director:
Matt Johnson
| 
    Stars:
Matt Johnson, 
Owen Williams, 
Andrew Appelle, 
Jared Raab
"
2013.0,['Comedy'],5.4,1306.0,88.0,0.02,Dealin' with Idiots,"
After experiencing the insanity of the adults connected to his son's baseball team, a comedian researches for a comedy movie about them.","
    Director:
Jeff Garlin
| 
    Stars:
Jeff Garlin, 
Steve Agee, 
Gina Gershon, 
Jami Gertz
"
2013.0,"['Drama', 'Horror', 'Thriller']",5.3,14668.0,84.0,0.0,Contracted,"
After being drugged and raped at a party, a young woman contracts what she thinks is an STD; but, it's actually something much worse.","
    Director:
Eric England
| 
    Stars:
Najarra Townsend, 
Caroline Williams, 
Alice Macdonald, 
Matt Mercer
"
2017.0,['Horror'],4.6,11394.0,80.0,0.03,XX,"
Four short horror films that are directed and written by women.","
    Directors:
Roxanne Benjamin, 
Sofìa Carrillo, 
Karyn Kusama, 
St. Vincent, 
Jovanka Vuckovic
| 
    Stars:
Natalie Brown, 
Jonathan Watton, 
Peter DaCunha, 
Peyton Kennedy
"
2014.0,"['Horror', 'Thriller']",4.2,15520.0,81.0,0.0,V/H/S Viral,"
A Los Angeles police chase sends a fame-obsessed man on a wild ride to save his girlfriend from a cybernetic terror.","
    Directors:
Justin Benson, 
Gregg Bishop, 
Todd Lincoln, 
Aaron Moorhead, 
Marcel Sarmiento, 
Nacho Vigalondo
| 
    Stars:
Patrick Lawrie, 
Emilia Ares, 
Celia K. Milius, 
Steve Berens
"
2004.0,"['Animation', 'Action', 'Drama']",7.5,37017.0,100.0,1.04,Inosensu: Innocence,"
In the year 2032, Batô, a cyborg detective for the anti-terrorist unit Public Security Section 9, investigates the case of a female robot--one created solely for sexual pleasure--who slaughtered her owner.","
    Director:
Mamoru Oshii
| 
    Stars:
Akio Ôtsuka, 
Atsuko Tanaka, 
Tamio Ôki, 
Kôichi Yamadera
"
1996.0,"['Comedy', 'Drama']",6.6,1944.0,88.0,0.5,Manny & Lo,"
A pregnant teen and her younger sister run away from foster homes and kidnap a woman whom they believe can help with the pregnancy.","
    Director:
Lisa Krueger
| 
    Stars:
Scarlett Johansson, 
Aleksa Palladino, 
Mary Kay Place, 
Dean Silvers
"
2015.0,['Drama'],6.7,1787.0,89.0,0.44,Brotherly Love,"
Set on the backdrop of Philadelphia's famed Overbrook High School, we track the lives of the nations number one high school basketball player Sergio Taylor as he deals with the early pressures of hood fame.","
    Director:
Jamal Hill
| 
    Stars:
Keke Palmer, 
Cory Hardrict, 
Romeo Miller, 
Eric D. Hill Jr.
"
2015.0,"['Comedy', 'Crime', 'Drama']",6.4,15197.0,100.0,0.0,Ashby,"
High-school student Ed Wallis enters into a friendship with his neighbor, Ashby, a retired CIA assassin who only has a few months left to live.","
    Director:
Tony McNamara
| 
    Stars:
Mickey Rourke, 
Nat Wolff, 
Emma Roberts, 
Sarah Silverman
"
2015.0,"['Comedy', 'Romance']",5.4,6774.0,105.0,0.1,Results,"
Two mismatched personal trainers' lives are upended by the actions of a new, wealthy client.","
    Director:
Andrew Bujalski
| 
    Stars:
Guy Pearce, 
Cobie Smulders, 
Kevin Corrigan, 
Giovanni Ribisi
"
2006.0,['Documentary'],7.5,27671.0,98.0,0.3,This Film Is Not Yet Rated,"
Kirby Dick's exposé about the American movie ratings board.","
    Director:
Kirby Dick
| 
    Stars:
Kirby Dick, 
Kimberly Peirce, 
Darren Aronofsky, 
Atom Egoyan
"
2004.0,"['Animation', 'Adventure', 'Comedy']",7.8,8774.0,103.0,0.04,Mind Game,"
After a deadly encounter with two yakuza, a loser with a crush on his childhood girlfriend goes to heaven and back, embarking on a psychedelic self-discovery experience with her and his friends.","
    Directors:
Masaaki Yuasa, 
Kôji Morimoto
| 
    Stars:
Kôji Imada, 
Sayaka Maeda, 
Takashi Fujii, 
Seiko Takuma
"
2015.0,"['Animation', 'Adventure', 'Comedy']",5.4,4823.0,86.0,0.16,Hell and Back,"
Two best friends set out to rescue their pal after he's accidentally dragged to hell.","
    Directors:
Tom Gianas, 
Ross Shuman
| 
    Stars:
Nick Swardson, 
Mila Kunis, 
Bob Odenkirk, 
T.J. Miller
"
2015.0,"['Biography', 'Drama', 'Music']",6.9,8304.0,97.0,0.83,Born to Be Blue,"
A re-imagining of jazz legend Chet Baker's musical comeback in the late '60s.","
    Director:
Robert Budreau
| 
    Stars:
Ethan Hawke, 
Carmen Ejogo, 
Callum Keith Rennie, 
Tony Nappo
"
2014.0,"['Documentary', 'Biography']",7.8,15182.0,121.0,0.81,Life Itself,"
The life and career of the renowned film critic and social commentator, Roger Ebert.","
    Director:
Steve James
| 
    Stars:
Roger Ebert, 
Chaz Ebert, 
Gene Siskel, 
Martin Scorsese
"
2019.0,"['Action', 'Drama', 'Thriller']",6.3,4265.0,98.0,0.59,Hai Phuong,"
Veronica Ngo stars as an ex-gangster who is lying low in the countryside after becoming a mother, but she can't escape her violent past when her daughter is kidnapped.","
    Director:
Le-Van Kiet
| 
    Stars:
Veronica Ngo, 
Mai Cát Vi, 
Thanh Nhien Phan, 
Pham Anh Khoa
"
1966.0,"['Action', 'Adventure', 'Comedy']",6.5,6205.0,108.0,16.0,Our Man Flint,"
When scientists use eco-terrorism to impose their will on the world by affecting extremes in the weather, Intelligence Chief Cramden calls in top agent Derek Flint.","
    Director:
Daniel Mann
| 
    Stars:
James Coburn, 
Lee J. Cobb, 
Gila Golan, 
Edward Mulhare
"
2011.0,"['Animation', 'Action', 'Adventure']",7.0,4653.0,110.0,0.18,Hagane no renkinjutsushi: Mirosu no seinaru hoshi,"
In the lost holy land of Milos, the Elrics search for the truth behind an unknown form of alchemy. What secrets are hidden in Milos? Riddles must be solved and dangers faced before the truth can be found.","
    Director:
Kazuya Murata
| 
    Stars:
Vic Mignogna, 
Maxey Whitehead, 
Alexis Tipton, 
Matthew Mercer
"
2012.0,['Drama'],6.5,6317.0,121.0,5.31,Won't Back Down,"
Two determined mothers­, one a teacher, look to transform their children's failing inner city school. Facing a powerful and entrenched bureaucracy, they risk everything to make a difference in the education and future of their children.","
    Director:
Daniel Barnz
| 
    Stars:
Viola Davis, 
Maggie Gyllenhaal, 
Holly Hunter, 
Oscar Isaac
"
2018.0,"['Sci-Fi', 'Thriller']",5.1,462.0,24.0,0.12,Mob Psycho 100,"
A psychic middle school boy tries to live a normal life and keep his growing powers under control, even though he constantly gets into trouble.","
            
    Stars:
Ayumu Mochizuki, 
Tatsuomi Hamada, 
Atsushi Arai, 
Masayuki Deai
"
2014.0,"['Fantasy', 'Horror', 'Thriller']",4.2,4638.0,97.0,0.15,Jinn,"
A man turns to a mysterious pair and a shackled mental patient for help in combating an ancient family curse.","
    Director:
Ajmal Zaheer Ahmad
| 
    Stars:
Dominic Rains, 
Ray Park, 
William Atherton, 
Faran Tahir
"
2016.0,"['Drama', 'Thriller']",6.4,4659.0,130.0,0.03,Nocturama,"
Some young folks, tired of the society they're living in, plan a bomb attack over Paris before taking shelter for a night in a shopping center.","
    Director:
Bertrand Bonello
| 
    Stars:
Finnegan Oldfield, 
Vincent Rottiers, 
Hamza Meziani, 
Manal Issa
"
2015.0,"['Comedy', 'Drama', 'Music']",7.0,1537.0,105.0,0.02,Seoul Searching,"
In 1986, a group of foreign born Korean teenagers attend a summer camp in South Korea.","
    Director:
Benson Lee
| 
    Stars:
Justin Chon, 
Jessika Van, 
In-Pyo Cha, 
Teo Yoo
"
2012.0,['Drama'],6.4,1713.0,97.0,0.08,Middle of Nowhere,"
Ruby goes on a journey of self-discovery when she drops out of medical school in order to focus on her incarcerated husband's well-being.","
    Director:
Ava DuVernay
| 
    Stars:
Emayatzy Corinealdi, 
David Oyelowo, 
Lorraine Toussaint, 
Edwina Findley
"
2011.0,['Drama'],6.0,3140.0,86.0,0.02,17 filles,"
When a rebellious teenager finds out that she is already eight weeks pregnant, she forms a pact with sixteen of her classmates to get pregnant simultaneously, raise their children together, and most of all, be in charge of their lives.","
    Directors:
Delphine Coulin, 
Muriel Coulin
| 
    Stars:
Louise Grinberg, 
Juliette Darche, 
Roxane Duran, 
Esther Garrel
"
2014.0,"['Action', 'Comedy', 'Drama']",5.6,8169.0,92.0,0.1,Adult Beginners,"
A bankrupt businessman tries to restore good relations with his sister and her family.","
    Director:
Ross Katz
| 
    Stars:
Nick Kroll, 
Rose Byrne, 
Bobby Cannavale, 
Joel McHale
"
2009.0,"['Comedy', 'Romance']",5.3,2442.0,96.0,0.01,Finding Bliss,"
A romantic comedy that explores the adult film industry through the eyes of an idealistic 25 year-old award winning film school grad.","
    Director:
Julie Davis
| 
    Stars:
Leelee Sobieski, 
Matthew Davis, 
Jamie Kennedy, 
Denise Richards
"
1999.0,"['Animation', 'Family', 'Fantasy']",4.5,3922.0,87.0,11.96,The King and I,"
Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself.","
    Director:
Richard Rich
| 
    Stars:
Miranda Richardson, 
Martin Vidnovic, 
Christiane Noll, 
Ian Richardson
"
2001.0,"['Action', 'Comedy', 'Drama']",4.9,2590.0,99.0,0.02,All the Queen's Men,"
A mismatched team of British Special Services agents led by an American must infiltrate, in disguise, a female-run Enigma factory in Berlin and bring back the decoding device that will end the war.","
    Director:
Stefan Ruzowitzky
| 
    Stars:
Eddie Izzard, 
Matt LeBlanc, 
Udo Kier, 
James Cosmo
"
2012.0,['Drama'],7.5,6037.0,98.0,0.2,Any Day Now,"
In the 1970s, a gay couple fights a biased legal system to keep custody of the abandoned mentally handicapped teenager that comes to live under their roof.","
    Director:
Travis Fine
| 
    Stars:
Alan Cumming, 
Garret Dillahunt, 
Isaac Leyva, 
Frances Fisher
"
2015.0,"['Comedy', 'Drama', 'Romance']",7.2,14399.0,137.0,0.22,Pyaar Ka Punchnama 2,"
After falling in love, three roommates experience changes in their lives.","
    Director:
Luv Ranjan
| 
    Stars:
Kartik Aaryan, 
Omkar Kapoor, 
Sunny Singh Nijjar, 
Nushrat Bharucha
"
2008.0,"['Drama', 'History', 'War']",7.0,12479.0,103.0,0.54,Oorlogswinter,"
In the Nazi-occupied Netherlands, a teenage boy gets involved in the Dutch Resistance after coming to the aid of a wounded RAF pilot.","
    Director:
Martin Koolhoven
| 
    Stars:
Martijn Lakemeier, 
Jamie Campbell Bower, 
Yorick van Wageningen, 
Raymond Thiry
"
2013.0,"['Biography', 'Drama', 'Romance']",5.7,2131.0,94.0,0.27,The Last of Robin Hood,"
The last days in the life of legendary Hollywood actor Errol Flynn.","
    Directors:
Richard Glatzer, 
Wash Westmoreland
| 
    Stars:
John Hudson Messerall, 
Brian Bascle, 
Daniel J. Clancy, 
Kelly O'Neal
"
2017.0,"['Animation', 'Adventure', 'Comedy']",6.8,1991.0,112.0,0.11,Yoake tsugeru Rû no uta,"
The story centers on Kai, a gloomy middle school student whose life changes after meeting Lu, a mermaid.","
    Director:
Masaaki Yuasa
| 
    Stars:
Kanon Tani, 
Shôta Shimoda, 
Minako Kotobuki, 
Sôma Saitô
"
2014.0,['Documentary'],7.7,11714.0,92.0,1.54,Fed Up,"
An examination of America's obesity epidemic and the food industry's role in aggravating it.","
    Director:
Stephanie Soechtig
| 
    Stars:
Michele Simon, 
Katie Couric, 
Bill Clinton, 
Michael Bloomberg
"
2018.0,"['Documentary', 'Biography', 'Drama']",7.3,7004.0,120.0,3.03,Whitney,"
An in-depth look at the life and music of Whitney Houston.","
    Director:
Kevin Macdonald
| 
    Stars:
Whitney Houston, 
Ellen White, 
Michael Houston, 
Cissy Houston
"
1998.0,"['Drama', 'Romance']",6.7,2510.0,130.0,0.29,Under solen,"
Olof lives alone on a farm after the death of his mother. Unable to read and write, he is dependent on his younger friend, Erik. Olof advertises for a housekeeper, and Ellen arrives. During summer Olof's heart and Erik's desires develops.","
    Director:
Colin Nutley
| 
    Stars:
Rolf Lassgård, 
Helena Bergström, 
Johan Widerberg, 
Gunilla Röör
"
2011.0,"['Comedy', 'Drama', 'Romance']",5.7,9343.0,99.0,1.01,Damsels in Distress,"
A trio of girls set out to change the male-dominated environment of the Seven Oaks college campus, and to rescue their fellow students from depression, grunge and low standards of every kind.","
    Director:
Whit Stillman
| 
    Stars:
Greta Gerwig, 
Adam Brody, 
Lio Tipton, 
Megalyn Echikunwoke
"
1946.0,"['Drama', 'Romance', 'War']",7.4,2456.0,104.0,3.25,Tomorrow Is Forever,"
An American World War I soldier, whose disfigured face is reconstructed by Austrian plastic surgeons, returns home after twenty years, but no one recognizes him, his widow is married to another man, and his son is a grown young man.","
    Director:
Irving Pichel
| 
    Stars:
Claudette Colbert, 
Orson Welles, 
George Brent, 
Lucile Watson
"
2014.0,"['Action', 'Comedy', 'History']",4.8,3436.0,104.0,0.01,Gap tung kei hap,"
An imperial guard and his three traitorous childhood friends ordered to hunt him down get accidentally buried and kept frozen in time. 400 years later passes and they are defrosted continuing the battle they left behind.","
    Director:
Wing-Cheong Law
| 
    Stars:
Donnie Yen, 
Baoqiang Wang, 
Shengyi Huang, 
Kang Yu
"
2013.0,"['Documentary', 'Biography', 'History']",7.8,3695.0,111.0,0.7,Muscle Shoals,"
A documentary that celebrates Rick Hall, the founder of FAME Studios in Muscle Shoals, Alabama, and the signature sound he developed in songs such as ""I'll Take You There"", ""Brown Sugar"", and ""When a Man Loves a Woman"".","
    Director:
Greg 'Freddy' Camalier
| 
    Stars:
Rick Hall, 
Aretha Franklin, 
Keith Richards, 
Candi Staton
"
2016.0,"['Comedy', 'Drama']",6.6,1321.0,89.0,0.01,The Carer,"
When the question is to be or not to be, there is only one answer.","
    Director:
János Edelényi
| 
    Stars:
Maitland Chandler, 
Ruth Posner, 
Coco König, 
Selina Cadell
"
2006.0,"['Comedy', 'Drama', 'Romance']",5.7,4283.0,93.0,0.0,I'm Reed Fish,"
Reed Fish's life turns into chaos when a high school crush returns to Mud Meadows on the eve of his marriage to the small town's sweetheart.","
    Director:
Zackary Adler
| 
    Stars:
Jay Baruchel, 
Alexis Bledel, 
Victor Rasuk, 
Schuyler Fisk
"
2015.0,['Documentary'],7.4,6072.0,103.0,0.41,The Hunting Ground,"
An exposé of rape crimes on U.S. college campuses, their institutional cover-ups, and the devastating toll they take on students and their families.","
    Director:
Kirby Dick
| 
    Stars:
Andrea Pino, 
Annie Clark, 
Claire Potter, 
Melinda Manning
"
2012.0,['Documentary'],7.1,4536.0,94.0,0.17,Somm,"
Four sommeliers attempt to pass the prestigious Master Sommelier exam, a test with one of the lowest pass rates in the world.","
    Director:
Jason Wise
| 
    Stars:
Bo Barrett, 
Shayn Bjornholm, 
Dave Cauble, 
Ian Cauble
"
2010.0,"['Biography', 'Drama', 'Romance']",6.7,12757.0,84.0,0.62,Howl,"
As Allen Ginsberg talks about his life and art, his most famous poem is illustrated in animation while the obscenity trial of the work is dramatized.","
    Directors:
Rob Epstein, 
Jeffrey Friedman
| 
    Stars:
James Franco, 
Todd Rotondi, 
Jon Prescott, 
Aaron Tveit
"
2016.0,"['Documentary', 'Comedy']",5.9,9154.0,96.0,23.59,Kevin Hart: What Now?,"
Comedian Kevin Hart performs in front of a crowd of 53,000 people at Philadelphia's outdoor venue, Lincoln Financial Field.","
    Directors:
Leslie Small, 
Tim Story
| 
    Stars:
Kevin Hart, 
Don Cheadle, 
Halle Berry, 
Ed Helms
"
2017.0,"['Crime', 'Drama', 'Thriller']",7.0,1912.0,100.0,0.01,Aala Kaf Ifrit,"
A college student seeks help after a brutal assault but faces a bureaucratic nightmare when she reveals that her perpetrators are police officers.","
    Director:
Kaouther Ben Hania
| 
    Stars:
Mariam Al Ferjani, 
Ghanem Zrelli, 
Noomen Hamda, 
Mohamed Akkari
"
2013.0,['Drama'],5.1,2472.0,60.0,0.04,Interior. Leather Bar.,"
Filmmakers James Franco and Travis Mathews re-imagine the lost 40 minutes from Cruising (1980) as a starting point to a broader exploration of sexual and creative freedom.","
    Directors:
James Franco, 
Travis Mathews
| 
    Stars:
Val Lauren, 
Christian Patrick, 
James Franco, 
Travis Mathews
"
2005.0,"['Comedy', 'Drama', 'Romance']",6.5,4978.0,85.0,0.19,The Puffy Chair,"
Josh Sagers drives cross-country on a mission to deliver his father's birthday gift - a giant purple LazyBoy.","
    Directors:
Jay Duplass, 
Mark Duplass
| 
    Stars:
Mark Duplass, 
Katie Aselton, 
Rhett Wilkins, 
Julie Fischer
"
2002.0,"['Animation', 'Adventure', 'Comedy']",6.5,4038.0,82.0,25.58,Jonah: A VeggieTales Movie,"
When the singing Veggies encounter some car trouble, they are stranded at an old rundown seafood joint, where nothing is quite as it seems.","
    Directors:
Mike Nawrocki, 
Phil Vischer
| 
    Stars:
Phil Vischer, 
Mike Nawrocki, 
Tim Hodge, 
Lisa Vischer
"
2015.0,"['Documentary', 'Biography', 'Drama']",8.6,3288.0,100.0,0.02,Be Here Now,"
As though life is imitating art, actor and sex-symbol, Andy Whitfield, had just become a star as the lead in the hit television series,'Spartacus,' when he is faced with his biggest ...                See full summary »
","
    Director:
Lilibet Foster
| 
    Stars:
Jai Courtney, 
Andy Whitfield, 
Indigo Whitfield, 
Jesse Whitfield
"
2002.0,"['Comedy', 'Drama', 'Romance']",6.8,7724.0,111.0,0.23,Wilbur Wants to Kill Himself,"
The chronically suicidal Wilbur and his good-hearted big brother Harbour are in their thirties, when their father dies, leaving them with nothing but a worn down second-hand bookshop in Glasgow.","
    Director:
Lone Scherfig
| 
    Stars:
Jamie Sives, 
Adrian Rawlins, 
Shirley Henderson, 
Lisa McKinlay
"
2010.0,"['Crime', 'Drama', 'Mystery']",5.6,1462.0,101.0,0.02,The Trial,"
After the horrific death of his wife and two sons, suicide seems to be the only escape for a small town attorney, until he's assigned a capital punishment case that begins to transform his life.","
    Director:
Gary Wheeler
| 
    Stars:
Larry Bagby, 
Clare Carey, 
Nikki Deloach, 
David Dwyer
"
2012.0,"['Action', 'Thriller']",7.0,2034.0,100.0,0.02,Grandmaster,"
A veteran cop chases a cold blooded serial killer, who murders his victims in alphabetical order.","
    Director:
B. Unnikrishnan
| 
    Stars:
Mohanlal, 
Priyamani, 
Babu Antony, 
Arjun Nandakumar
"
2017.0,"['Documentary', 'Horror']",4.6,2202.0,68.0,0.02,The Devil and Father Amorth,"
Father Gabriele Amorth performs his ninth exorcism on an Italian woman.","
    Director:
William Friedkin
| 
    Stars:
William Friedkin, 
Jeffrey Burton Russell, 
Christina, 
Gabriele Amorth
"
2015.0,"['Documentary', 'Biography', 'News']",8.1,9193.0,73.0,0.13,Requiem for the American Dream,"
Renowned academic and author Noam Chomsky elucidates 10 principles of concentration of wealth and power that have led to unprecedented inequality and the hollowing out of the American middle class.","
    Directors:
Peter D. Hutchison, 
Kelly Nyks, 
Jared P. Scott
| 
    Stars:
Noam Chomsky, 
Alan Greenspan, 
Malcolm X, 
Richard Nixon
"
2013.0,['Documentary'],7.4,7271.0,99.0,0.87,Particle Fever,"
As the Large Hadron Collider is about to be launched for the first time, physicists are on the cusp of the greatest scientific discovery of all time -- or perhaps their greatest failure.","
    Director:
Mark Levinson
| 
    Stars:
David Kaplan, 
Fabiola Gianotti, 
Sherwood Boehlert, 
Joel Hefley
"
2016.0,"['Crime', 'Mystery', 'Thriller']",5.5,2806.0,86.0,1.02,Money,"
Two corporate spies with a $5 million haul for selling secrets are held hostage by a thief, triggering a game of cat and mouse to gain the upper hand.","
    Director:
Martín Rosete
| 
    Stars:
Jesse Williams, 
Kellan Lutz, 
Jamie Bamber, 
Jess Weixler
"
2016.0,['Drama'],6.8,3310.0,87.0,0.08,Sufat Chol,"
When their entire lives shatter, two Bedouin women struggle to change the unchangeable rules, each in her own individual way.","
    Director:
Elite Zexer
| 
    Stars:
Lamis Ammar, 
Ruba Blal, 
Hitham Omari, 
Khadija Al Akel
"
2018.0,"['Animation', 'Adventure', 'Family']",6.6,2308.0,53.0,0.18,Chiisana eiyû: Kani to tamago to tômei ningen,"
An anthology of three original shorts written and directed by Hiromasa Yonebayashi, Yoshiyuki Momose and Akihiko Yamashita.","
    Directors:
Yoshiyuki Momose, 
Akihiko Yamashita, 
Hiromasa Yonebayashi
| 
    Stars:
Alex Cazares, 
Jessica DiCicco, 
Scarlett Estevez, 
Todd Haberkorn
"
2011.0,"['Documentary', 'Sport']",7.7,6897.0,113.0,0.56,Undefeated,"
Chronicles three underprivileged students from inner-city Memphis and their volunteer coach who tries to help them beat the odds on and off the field.","
    Directors:
Daniel Lindsay, 
T.J. Martin
| 
    Stars:
Bill Courtney, 
O.C. Brown, 
Montrail 'Money' Brown, 
Chavis Daniels
"
2015.0,"['Biography', 'Drama']",6.3,1450.0,110.0,1.12,Papa Hemingway in Cuba,"
In 1959, a young journalist ventures to Havana, Cuba to meet his idol, the legendary Ernest Hemingway who helped him find his literary voice, while the Cuban Revolution comes to a boil around them.","
    Director:
Bob Yari
| 
    Stars:
Giovanni Ribisi, 
Joely Richardson, 
Adrian Sparks, 
Minka Kelly
"
1993.0,"['Drama', 'Romance']",6.2,2056.0,99.0,0.3,Ethan Frome,"
A new pastor arrives in a stark Vermont village and is intrigued by crippled, misshapen Ethan Frome living on an isolated, hardscrabble farm with his sickly wife Zeena.","
    Director:
John Madden
| 
    Stars:
Liam Neeson, 
Patricia Arquette, 
Gil Rood, 
Tate Donovan
"
2012.0,"['Crime', 'Drama']",6.0,2136.0,94.0,0.14,LUV,"
An 11-year-old boy gets a crash course in what it means to be a man when he spends a day with the ex-convict uncle he idolizes.","
    Director:
Sheldon Candis
| 
    Stars:
Common, 
Michael Rainey Jr., 
Dennis Haysbert, 
Danny Glover
"
2013.0,"['Comedy', 'Drama']",5.3,3615.0,88.0,0.04,Touchy Feely,"
A massage therapist is unable to do her job when stricken with a mysterious and sudden aversion to bodily contact. Meanwhile, her uptight brother's floundering dental practice receives new life when clients seek out his healing touch.","
    Director:
Lynn Shelton
| 
    Stars:
Rosemarie DeWitt, 
Elliot Page, 
Josh Pais, 
Scoot McNairy
"
2013.0,"['Documentary', 'Drama', 'Sport']",7.1,7715.0,106.0,0.85,Generation Iron,"
A documentary that follows top bodybuilders as they train to compete in the Mr. Olympia competition.","
    Director:
Vlad Yudin
| 
    Stars:
Arnold Schwarzenegger, 
Mickey Rourke, 
Michael Jai White, 
Lou Ferrigno
"
1948.0,"['Drama', 'Film-Noir', 'Mystery']",6.8,1631.0,97.0,1.8,"Sleep, My Love","
Chronic sleepwalker Alison Courtland thinks that a mysterious man wearing horned-rimmed eye glasses is out to kill her but her husband blames her tired imagination.","
    Director:
Douglas Sirk
| 
    Stars:
Claudette Colbert, 
Robert Cummings, 
Don Ameche, 
Rita Johnson
"
2018.0,"['Documentary', 'Sport']",7.4,619.0,100.0,0.59,Bethany Hamilton: Unstoppable,"
After losing an arm to a shark attack at age 13, Bethany Hamilton refuses to give up her dreams of being a professional surfer.","
    Director:
Aaron Lieber
| 
    Stars:
Alana Blanchard, 
Adam Dirks, 
Tobias Dirks, 
Madison Graber
"
2012.0,"['Documentary', 'Biography']",7.1,1459.0,101.0,0.1,Bettie Page Reveals All,"
The world's greatest pinup model and cult icon, Bettie Page, recounts the true story of how her free expression overcame government witch-hunts to help launch America's sexual revolution.","
    Director:
Mark Mori
| 
    Stars:
Bettie Page, 
Hugh Hefner, 
Olivia de Berardinis, 
Dita Von Teese
"
2013.0,"['Documentary', 'Sport']",7.3,1439.0,99.0,0.04,The Short Game,"
The best 7 year old golfers from around the world descend on the world famous Pinehurst Golf course in North Carolina to determine the next world champion and who might become golf's next ...                See full summary »
","
    Director:
Josh Greenbaum
| 
    Stars:
Amari Avery, 
Jed Dy, 
Allan Kournikova, 
Zamokuhle Nxasana
"
2013.0,"['Documentary', 'Drama', 'History']",8.1,8795.0,108.0,0.12,Al midan,"
A group of Egyptian revolutionaries battle leaders and regimes, risking their lives to build a new society of conscience.","
    Director:
Jehane Noujaim
| 
    Stars:
Ahmed Hassan, 
Khalid Abdalla, 
Magdy Ashour, 
Ramy Essam
"
2013.0,"['Documentary', 'Biography', 'Music']",7.4,3218.0,85.0,0.21,Supermensch: The Legend of Shep Gordon,"
The life and career of the legendary Hollywood insider, Shep Gordon.","
    Directors:
Beth Aala, 
Mike Myers
| 
    Stars:
Shep Gordon, 
Sylvester Stallone, 
Michael Douglas, 
Alice Cooper
"
2007.0,"['Biography', 'History', 'War']",7.6,3416.0,90.0,0.16,Nanking,"
Through readings of historical account by actors and the testimony of survivors, the events of the Nanjing Massacre are recounted.","
    Directors:
Bill Guttentag, 
Dan Sturman
| 
    Stars:
Hugo Armstrong, 
Rosalind Chao, 
Stephen Dorff, 
John Getz
"
2014.0,"['Drama', 'Romance']",6.4,2939.0,106.0,0.02,Praia do Futuro,"
Shortly after failing to rescue a drowning man, Donato meets Konrad, a friend of the victim. They soon begin a relationship which seems doomed from the start, while Donato's past catches up with him.","
    Director:
Karim Aïnouz
| 
    Stars:
Wagner Moura, 
Clemens Schick, 
Jesuíta Barbosa, 
Fred Lima
"
